session_id,user_id,timestamp,action,parameters
1fd0e552-5e71-4e29-94fd-68204f9ef128,user_9,2025-03-18T08:35:08Z,GET /sprints/{sprintId},[]
1fd0e552-5e71-4e29-94fd-68204f9ef128,user_9,2025-03-18T08:36:00Z,DELETE /boards/{boardId},[]
5afac7f9-9ab3-4fd7-b145-e6174a7078c0,user_10,2025-03-15T11:17:21Z,GET /sprints/{sprintId},[]
5afac7f9-9ab3-4fd7-b145-e6174a7078c0,user_10,2025-03-15T11:24:50Z,DELETE /sprints/{sprintId},['sprintId']
5afac7f9-9ab3-4fd7-b145-e6174a7078c0,user_10,2025-03-15T11:22:39Z,POST /events,"['user_id', 'event_type']"
5afac7f9-9ab3-4fd7-b145-e6174a7078c0,user_10,2025-03-15T11:36:24Z,PUT /revenue/{service_id}/{revenue_id},[]
35e31f6b-f6ba-49f9-aa57-1aa01e22545b,user_1,2025-05-27T12:01:07Z,PUT /budgets/{budget_id},['budget_id']
0feaaa81-a9b1-4638-8e88-0295d3ade2db,user_2,2025-03-06T07:54:00Z,GET /events/{eventId},['eventId']
0feaaa81-a9b1-4638-8e88-0295d3ade2db,user_2,2025-03-06T08:02:36Z,DELETE /sprints/{sprintId},[]
8280a5fd-124e-49cb-81ae-1bbc85fe1e77,user_3,2025-04-18T10:44:11Z,DELETE /sprints/{sprintId},['sprintId']
8280a5fd-124e-49cb-81ae-1bbc85fe1e77,user_3,2025-04-18T10:48:52Z,GET /sprints,"['state', 'board_id']"
8280a5fd-124e-49cb-81ae-1bbc85fe1e77,user_3,2025-04-18T10:57:07Z,PUT /costs/{service_id}/{cost_id},"['service_id', 'cost_id']"
9976ed56-97bd-4ee5-ad1f-94525667f20e,user_4,2025-03-08T11:06:45Z,GET /tickets/{ticketId}/transitions,[]
824ee165-c023-4bc2-b507-4620815696a2,user_5,2025-03-26T10:59:21Z,POST /sprints/{sprintId}/tickets,[]
824ee165-c023-4bc2-b507-4620815696a2,user_5,2025-03-26T11:06:16Z,POST /tickets/{ticketId}/transitions,"['transition_id', 'ticketId', 'comment']"
824ee165-c023-4bc2-b507-4620815696a2,user_5,2025-03-26T11:18:59Z,GET /tickets/{ticketId}/transitions,['ticketId']
824ee165-c023-4bc2-b507-4620815696a2,user_5,2025-03-26T11:02:15Z,PUT /costs/{service_id}/{cost_id},[]
60dfdf20-4203-4165-a535-d5c824640d5c,user_6,2025-05-26T11:42:17Z,GET /events/{eventId},['eventId']
7d5b30fa-6811-443c-9700-d180e6618639,user_7,2025-04-18T09:37:50Z,PUT /invoices/{invoice_id},['invoice_id']
4661118f-1e56-4d47-a266-d1a602cf5082,user_8,2025-05-17T08:04:47Z,PUT /revenue/{service_id}/{revenue_id},['service_id']
4661118f-1e56-4d47-a266-d1a602cf5082,user_8,2025-05-17T08:11:49Z,GET /events,[]
4661118f-1e56-4d47-a266-d1a602cf5082,user_8,2025-05-17T08:17:31Z,PATCH /tickets/{ticketId},"['status', 'assignee', 'summary']"
4661118f-1e56-4d47-a266-d1a602cf5082,user_8,2025-05-17T08:07:17Z,POST /events,"['entity_type', 'user_id', 'event_type']"
4661118f-1e56-4d47-a266-d1a602cf5082,user_8,2025-05-17T08:44:07Z,PUT /budgets/{budget_id},['budget_id']
3dafc683-cd94-4127-8a02-b83b1d0da304,user_9,2025-04-10T07:03:56Z,GET /tickets/{ticketId},[]
3dafc683-cd94-4127-8a02-b83b1d0da304,user_9,2025-04-10T07:19:59Z,PUT /budgets/{budget_id},['budget_id']
3dafc683-cd94-4127-8a02-b83b1d0da304,user_9,2025-04-10T07:11:40Z,POST /sprints/{sprintId}/tickets,['ticket_ids']
3dafc683-cd94-4127-8a02-b83b1d0da304,user_9,2025-04-10T07:17:06Z,PUT /costs/{service_id}/{cost_id},['service_id']
3dafc683-cd94-4127-8a02-b83b1d0da304,user_9,2025-04-10T07:18:32Z,POST /sprints,[]
3dafc683-cd94-4127-8a02-b83b1d0da304,user_9,2025-04-10T07:44:04Z,GET /events/{eventId},['eventId']
028941e6-d3f5-4006-a48a-538ae214e3ab,user_10,2025-04-28T11:59:51Z,PUT /budgets/{budget_id},[]
143a3156-9b22-49b2-bf3f-bb96acc0ad5f,user_1,2025-03-03T09:58:04Z,PUT /costs/{service_id}/{cost_id},"['cost_id', 'service_id']"
6050ac95-4ccc-49b2-9437-c1d121371312,user_2,2025-03-16T10:48:44Z,GET /events/{eventId},['eventId']
6050ac95-4ccc-49b2-9437-c1d121371312,user_2,2025-03-16T10:50:50Z,POST /tickets/{ticketId}/transitions,"['comment', 'transition_id']"
6050ac95-4ccc-49b2-9437-c1d121371312,user_2,2025-03-16T11:00:10Z,PUT /budgets/{budget_id},[]
6050ac95-4ccc-49b2-9437-c1d121371312,user_2,2025-03-16T10:59:17Z,DELETE /events/{eventId},['eventId']
6050ac95-4ccc-49b2-9437-c1d121371312,user_2,2025-03-16T10:54:36Z,DELETE /events/{eventId},[]
6050ac95-4ccc-49b2-9437-c1d121371312,user_2,2025-03-16T11:07:29Z,GET /sprints,['board_id']
6050ac95-4ccc-49b2-9437-c1d121371312,user_2,2025-03-16T11:36:14Z,DELETE /sprints/{sprintId},[]
0e4acbd8-3687-4ea3-9bf5-b4afc41745e4,user_3,2025-03-17T11:28:43Z,PATCH /tickets/{ticketId},"['status', 'priority', 'ticketId']"
0e4acbd8-3687-4ea3-9bf5-b4afc41745e4,user_3,2025-03-17T11:32:10Z,GET /tickets/{ticketId},['ticketId']
778068fc-7c38-4b55-9d9e-e90b59c4db38,user_4,2025-05-12T11:00:42Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
34118fa2-94d0-42fc-bfbd-6d5dfdcb9b38,user_5,2025-04-07T11:39:45Z,POST /sprints,"['goal', 'end_date', 'board_id']"
34118fa2-94d0-42fc-bfbd-6d5dfdcb9b38,user_5,2025-04-07T11:55:53Z,GET /tickets/{ticketId}/transitions,[]
34118fa2-94d0-42fc-bfbd-6d5dfdcb9b38,user_5,2025-04-07T11:51:57Z,DELETE /boards/{boardId},[]
e19c92d3-87f8-47e3-aa54-598687fa2570,user_6,2025-04-12T07:44:31Z,GET /boards/{boardId},[]
c30f828c-d49c-404f-a35e-230c540ce04c,user_7,2025-03-23T09:23:46Z,POST /boards,"['type', 'description']"
37ebaa73-b511-49ab-9b66-c3955f66f4a7,user_8,2025-05-05T08:12:05Z,DELETE /events/{eventId},['eventId']
37ebaa73-b511-49ab-9b66-c3955f66f4a7,user_8,2025-05-05T08:16:46Z,POST /tickets,[]
37ebaa73-b511-49ab-9b66-c3955f66f4a7,user_8,2025-05-05T08:17:46Z,DELETE /tickets/{ticketId},[]
d66f1cb4-781f-4424-94e2-975195a59e18,user_9,2025-03-09T08:28:54Z,GET /tickets/{ticketId},['ticketId']
d66f1cb4-781f-4424-94e2-975195a59e18,user_9,2025-03-09T08:29:30Z,GET /tickets/{ticketId}/transitions,[]
d66f1cb4-781f-4424-94e2-975195a59e18,user_9,2025-03-09T08:43:32Z,POST /events,[]
d66f1cb4-781f-4424-94e2-975195a59e18,user_9,2025-03-09T08:51:51Z,POST /sprints,[]
d66f1cb4-781f-4424-94e2-975195a59e18,user_9,2025-03-09T09:03:54Z,POST /sprints/{sprintId}/tickets,['sprintId']
d66f1cb4-781f-4424-94e2-975195a59e18,user_9,2025-03-09T09:01:14Z,GET /sprints,"['board_id', 'state']"
228fa754-52ef-4c86-9367-8dd8602cfbb6,user_10,2025-03-12T10:23:53Z,PUT /invoices/{invoice_id}/status,[]
228fa754-52ef-4c86-9367-8dd8602cfbb6,user_10,2025-03-12T10:26:24Z,PATCH /sprints/{sprintId},"['start_date', 'sprintId', 'state']"
1de8be7a-e9cc-435d-aefb-26164f461006,user_1,2025-03-18T07:58:21Z,GET /sprints,"['state', 'board_id']"
1de8be7a-e9cc-435d-aefb-26164f461006,user_1,2025-03-18T08:12:18Z,POST /boards,[]
1de8be7a-e9cc-435d-aefb-26164f461006,user_1,2025-03-18T08:25:21Z,PATCH /tickets/{ticketId},"['priority', 'assignee']"
9c6b0859-857f-41aa-a087-9515be081477,user_2,2025-03-04T11:01:27Z,PUT /budgets/{budget_id},['budget_id']
95b76020-0572-4870-8b98-2f12b0ffd3d9,user_3,2025-04-14T07:42:53Z,POST /sprints/{sprintId}/tickets,['sprintId']
95b76020-0572-4870-8b98-2f12b0ffd3d9,user_3,2025-04-14T07:43:42Z,DELETE /boards/{boardId},[]
95b76020-0572-4870-8b98-2f12b0ffd3d9,user_3,2025-04-14T07:51:57Z,GET /sprints,[]
95b76020-0572-4870-8b98-2f12b0ffd3d9,user_3,2025-04-14T07:45:41Z,GET /sprints/{sprintId},['sprintId']
95b76020-0572-4870-8b98-2f12b0ffd3d9,user_3,2025-04-14T08:10:53Z,DELETE /boards/{boardId},[]
fc9392c8-2527-4ea9-b9fa-cf4bfbfd823e,user_4,2025-03-19T08:52:39Z,PUT /budgets/{budget_id},[]
fc9392c8-2527-4ea9-b9fa-cf4bfbfd823e,user_4,2025-03-19T08:56:55Z,POST /tickets/{ticketId}/transitions,"['comment', 'ticketId', 'transition_id']"
0cd4d6b1-1c79-49b0-b98b-2831ebe6d4b1,user_5,2025-05-16T07:49:19Z,PATCH /boards/{boardId},[]
9d35f33a-c50d-4ffa-83b5-40e42b2894f2,user_6,2025-05-20T11:14:46Z,POST /sprints/{sprintId}/tickets,"['sprintId', 'ticket_ids']"
9d35f33a-c50d-4ffa-83b5-40e42b2894f2,user_6,2025-05-20T11:24:30Z,POST /tickets/{ticketId}/transitions,['transition_id']
9d35f33a-c50d-4ffa-83b5-40e42b2894f2,user_6,2025-05-20T11:18:14Z,PUT /invoices/{invoice_id},[]
9d35f33a-c50d-4ffa-83b5-40e42b2894f2,user_6,2025-05-20T11:42:06Z,PUT /revenue/{service_id}/{revenue_id},['revenue_id']
9d35f33a-c50d-4ffa-83b5-40e42b2894f2,user_6,2025-05-20T11:31:11Z,GET /sprints,"['state', 'board_id']"
9d35f33a-c50d-4ffa-83b5-40e42b2894f2,user_6,2025-05-20T11:27:43Z,GET /tickets/{ticketId}/transitions,['ticketId']
7916e7c4-2c30-43ac-8c5b-448de9a7c714,user_7,2025-05-28T11:17:58Z,PUT /revenue/{service_id}/{revenue_id},[]
de064450-ccb7-4b04-8fb5-39517192ad84,user_8,2025-03-19T08:07:59Z,POST /boards,"['description', 'type', 'name']"
de064450-ccb7-4b04-8fb5-39517192ad84,user_8,2025-03-19T08:10:15Z,PATCH /sprints/{sprintId},"['state', 'sprintId']"
de064450-ccb7-4b04-8fb5-39517192ad84,user_8,2025-03-19T08:13:37Z,GET /sprints/{sprintId}/tickets,['sprintId']
5427757d-3a9c-49a2-848b-ac404e7003c4,user_9,2025-05-09T07:25:41Z,PUT /invoices/{invoice_id},[]
5427757d-3a9c-49a2-848b-ac404e7003c4,user_9,2025-05-09T07:29:22Z,GET /sprints/{sprintId}/tickets,['sprintId']
5427757d-3a9c-49a2-848b-ac404e7003c4,user_9,2025-05-09T07:27:41Z,DELETE /boards/{boardId},['boardId']
5427757d-3a9c-49a2-848b-ac404e7003c4,user_9,2025-05-09T07:43:56Z,GET /boards,[]
5427757d-3a9c-49a2-848b-ac404e7003c4,user_9,2025-05-09T07:27:45Z,GET /sprints,[]
5427757d-3a9c-49a2-848b-ac404e7003c4,user_9,2025-05-09T07:39:31Z,POST /sprints,"['goal', 'end_date']"
5427757d-3a9c-49a2-848b-ac404e7003c4,user_9,2025-05-09T08:06:52Z,POST /tickets,"['type', 'summary', 'priority']"
1698e045-a36b-49ef-ae19-587c3753f484,user_10,2025-04-28T07:14:56Z,PATCH /tickets/{ticketId},[]
1698e045-a36b-49ef-ae19-587c3753f484,user_10,2025-04-28T07:16:04Z,PUT /costs/{service_id}/{cost_id},"['cost_id', 'service_id']"
2791881c-ff60-467c-be31-b328980c7b43,user_1,2025-05-14T10:07:30Z,PUT /costs/{service_id}/{cost_id},[]
2791881c-ff60-467c-be31-b328980c7b43,user_1,2025-05-14T10:10:00Z,GET /tickets/{ticketId},[]
2791881c-ff60-467c-be31-b328980c7b43,user_1,2025-05-14T10:18:04Z,GET /sprints,"['board_id', 'state']"
2791881c-ff60-467c-be31-b328980c7b43,user_1,2025-05-14T10:16:27Z,DELETE /sprints/{sprintId},[]
2791881c-ff60-467c-be31-b328980c7b43,user_1,2025-05-14T10:40:50Z,POST /sprints,['name']
2791881c-ff60-467c-be31-b328980c7b43,user_1,2025-05-14T10:53:10Z,POST /sprints,['start_date']
2791881c-ff60-467c-be31-b328980c7b43,user_1,2025-05-14T10:09:06Z,POST /tickets,['type']
2a9f3fa2-0b18-4efe-b4d9-11584856ffef,user_2,2025-05-18T08:43:51Z,PATCH /sprints/{sprintId},"['state', 'start_date', 'end_date']"
19583a5b-d033-4cae-9041-e4939bb4b705,user_3,2025-04-09T07:04:51Z,POST /sprints/{sprintId}/tickets,['ticket_ids']
19583a5b-d033-4cae-9041-e4939bb4b705,user_3,2025-04-09T07:08:45Z,POST /boards,"['project_key', 'description']"
19583a5b-d033-4cae-9041-e4939bb4b705,user_3,2025-04-09T07:23:35Z,PUT /costs/{service_id}/{cost_id},"['service_id', 'cost_id']"
19583a5b-d033-4cae-9041-e4939bb4b705,user_3,2025-04-09T07:10:45Z,PUT /budgets/{budget_id},['budget_id']
98754512-a690-4397-a062-34a461294d4d,user_4,2025-05-15T11:54:09Z,GET /sprints/{sprintId}/tickets,[]
98754512-a690-4397-a062-34a461294d4d,user_4,2025-05-15T12:08:52Z,PATCH /sprints/{sprintId},['state']
98754512-a690-4397-a062-34a461294d4d,user_4,2025-05-15T11:48:38Z,POST /events,"['entity_type', 'event_type']"
98754512-a690-4397-a062-34a461294d4d,user_4,2025-05-15T12:10:45Z,DELETE /boards/{boardId},['boardId']
fae0c72e-0226-4340-9336-c96abf74772e,user_5,2025-04-24T09:11:31Z,POST /sprints/{sprintId}/tickets,[]
fae0c72e-0226-4340-9336-c96abf74772e,user_5,2025-04-24T09:11:56Z,PATCH /sprints/{sprintId},['state']
fae0c72e-0226-4340-9336-c96abf74772e,user_5,2025-04-24T09:15:37Z,PATCH /tickets/{ticketId},['summary']
a6feee56-c4d6-41cd-a8fc-da65961a0e38,user_6,2025-03-28T10:38:36Z,POST /sprints,"['start_date', 'name']"
8081f414-252a-49f1-bdcb-8e137e6ce05f,user_7,2025-03-08T07:04:51Z,PATCH /tickets/{ticketId},['assignee']
8081f414-252a-49f1-bdcb-8e137e6ce05f,user_7,2025-03-08T07:12:19Z,DELETE /events/{eventId},['eventId']
3e3bf9e7-0443-4388-94b7-29ce2ea2a81e,user_8,2025-03-12T09:46:51Z,PATCH /tickets/{ticketId},['ticketId']
3e3bf9e7-0443-4388-94b7-29ce2ea2a81e,user_8,2025-03-12T09:56:31Z,GET /sprints/{sprintId}/tickets,[]
3e3bf9e7-0443-4388-94b7-29ce2ea2a81e,user_8,2025-03-12T10:10:39Z,DELETE /boards/{boardId},['boardId']
3e3bf9e7-0443-4388-94b7-29ce2ea2a81e,user_8,2025-03-12T10:13:16Z,POST /tickets,"['summary', 'type']"
939d5574-79c9-4867-b4fe-f110408375df,user_9,2025-04-19T08:23:24Z,DELETE /boards/{boardId},['boardId']
2f86a75c-89ff-41b8-a930-1d542ee52d6e,user_10,2025-04-05T08:24:45Z,PATCH /sprints/{sprintId},"['sprintId', 'state', 'start_date']"
2f86a75c-89ff-41b8-a930-1d542ee52d6e,user_10,2025-04-05T08:27:10Z,GET /boards,[]
2f86a75c-89ff-41b8-a930-1d542ee52d6e,user_10,2025-04-05T08:27:30Z,POST /sprints/{sprintId}/tickets,"['ticket_ids', 'sprintId']"
2f86a75c-89ff-41b8-a930-1d542ee52d6e,user_10,2025-04-05T08:47:50Z,POST /sprints/{sprintId}/tickets,[]
2f86a75c-89ff-41b8-a930-1d542ee52d6e,user_10,2025-04-05T08:40:24Z,POST /sprints,"['name', 'start_date']"
2f86a75c-89ff-41b8-a930-1d542ee52d6e,user_10,2025-04-05T09:18:23Z,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']"
